Evaporator Temperature,Compressor Flow,Cold Water,Tower Water,COP
-2.81709,557.401,11.3813,58.8221,3.5444
-4.69858,556.698,10.5384,55.2662,3.33159
0.545392,588.981,13.7333,69.2084,3.97655
-1.62537,524.098,11.2209,57.4694,3.6894
1.28718,581.415,13.9539,69.9392,4.08221
-1.14933,590.3,12.8784,65.7228,3.74972
1.67138,558.663,13.6091,68.0205,4.13858
0.537119,558.745,13.0241,65.6384,3.97539
-1.69763,574.217,12.2588,62.8194,3.68036
-2.92223,552.483,11.2336,58.1054,3.532
-3.78361,539.875,10.6045,55.2171,3.43274
-3.11833,569.853,11.4962,59.5535,3.50905
-4.15172,555.306,10.747,56.1196,3.39153
-0.279248,591.171,13.3467,67.6715,3.86374
-4.53529,596.911,11.3746,59.5751,3.34933
-0.810782,547.408,12.1031,61.6098,3.79349
-2.32047,565.436,11.7763,60.633,3.60381
-4.16223,577.143,11.1649,58.3066,3.39036
-2.77803,555.093,11.3519,58.6524,3.54902
-3.82809,591.649,11.6007,60.4251,3.42772
0.530198,584.551,13.6219,68.6548,3.97443
1.24224,513.618,12.3053,61.6964,4.07569
0.869619,551.376,13.0199,65.4574,4.02223
-0.203808,524.856,11.8847,60.2248,3.87386
-4.59618,534.693,10.1639,53.2594,3.3427
-4.68848,560.421,10.6132,55.6541,3.33268
-1.4575,572.293,12.3344,63.0926,3.71051
-3.27571,544.58,10.9173,56.6232,3.49078
1.60069,500.051,12.148,60.7488,4.12812
0.95474,594.089,14.0751,70.7181,4.03435
1.50918,547.124,13.2445,66.2763,4.11464
-2.24785,564.657,11.7941,60.6912,3.61261
-3.12828,510.007,10.2848,53.2821,3.50789
-2.81284,521.304,10.6461,55.0204,3.5449
-2.62471,517.453,10.6471,54.9464,3.56725
-3.24271,535.327,10.746,55.7207,3.4946
-0.0974121,525.709,11.9537,60.527,3.88821
-4.9528,586.426,10.9873,57.7357,3.30424
-2.41641,575.392,11.938,61.5103,3.59222
-2.46937,533.811,11.0519,56.968,3.58585
-0.879709,536.231,11.8239,60.2193,3.78452
-0.454769,539.758,12.1023,61.4421,3.84033
-0.396938,571.248,12.8375,65.1466,3.84802
-0.422146,587.014,13.1787,66.8909,3.84467
0.289402,504.678,11.6506,58.8234,3.94102
1.59189,572.949,13.9141,69.5855,4.12682
1.27944,578.772,13.8863,69.6044,4.08109
-3.34513,568.777,11.3707,59.0064,3.48276
-2.3417,592.851,12.3369,63.5294,3.60124
-4.46383,599.085,11.449,59.9315,3.35713
0.568845,535.507,12.4979,62.9717,3.97983
-4.40318,594.363,11.3867,59.5769,3.36378
-4.90886,561.618,10.5413,55.3728,3.30894
-2.70437,561.79,11.5227,59.5013,3.55776
-3.24898,525.81,10.5523,54.7189,3.49387
-4.76361,547.862,10.3438,54.2736,3.32456
-0.597859,536.642,11.9649,60.8096,3.82141
-4.23876,583.434,11.2518,58.7954,3.38189
-1.64377,561.12,12.0048,61.4928,3.68709
-4.8731,539.425,10.1394,53.2469,3.31278
-3.43648,541.796,10.7917,56.0411,3.47226
-1.46059,568.094,12.2424,62.6235,3.71012
-0.515815,564.802,12.6335,64.1681,3.83224
0.251082,532.542,12.2754,61.9957,3.93574
-1.54036,573.802,12.3264,63.0913,3.70006
-3.18449,507.408,10.2094,52.9142,3.50135
-2.08374,532.823,11.2021,57.5727,3.63263
-3.02262,568.622,11.5154,59.6091,3.52022
1.54729,551.875,13.3792,66.9321,4.12025
0.325069,525.858,12.1564,61.3614,3.94594
-3.36459,587.287,11.7316,60.8882,3.48052
0.196326,545.071,12.5373,63.3442,3.92821
1.19137,525.383,12.5623,63.0085,4.06833
1.20668,529.81,12.6757,63.5701,4.07055
-3.35068,576.402,11.5206,59.7867,3.48212
-3.13746,590.306,11.8997,61.6529,3.50682
1.15203,582.611,13.9094,69.7851,4.06265
-3.73103,577.218,11.362,59.1374,3.43868
-1.88175,518.092,10.9801,56.3454,3.65749
0.515079,509.062,11.8558,59.7602,3.97232
0.33198,558.559,12.9159,65.1915,3.94689
1.83881,569.454,13.9621,69.7002,4.1635
0.261407,562.972,12.9821,65.5597,3.93716
0.682077,549.698,12.8858,64.8725,3.99571
-1.66691,598.361,12.7898,65.5253,3.6842
-1.12813,594.02,12.9704,66.1818,3.75244
-3.8098,558.041,10.9498,57.0266,3.42978
-2.12411,574.129,12.0511,61.9554,3.62769
1.69713,512.419,12.495,62.4405,4.1424
1.33342,517.099,12.4326,62.2934,4.08894
1.96723,533.459,13.1446,65.5584,4.18277
-2.02469,562.6,11.8559,60.9056,3.63987
-4.31458,542.33,10.4271,54.5184,3.37352
-1.64682,592.765,12.6802,64.9543,3.68671
0.017749,512.837,11.7138,59.2614,3.90382
-1.50736,599.881,12.9035,66.0285,3.70422
-0.325617,516.741,11.6451,59.0644,3.85754
-4.66872,588.552,11.1549,58.4855,3.33482
0.45291,514.975,11.9644,60.3354,3.96366
-1.49629,517.889,11.1448,57.024,3.70561
-2.60847,522.512,10.7582,55.5127,3.56918
-4.64999,538.826,10.2201,53.5768,3.33685
1.94375,542.94,13.3661,66.6744,4.17924
-0.277703,591.183,13.3478,67.6763,3.86395
-2.89356,520.285,10.591,54.7698,3.53538
-0.952328,501.793,11.0329,56.2213,3.7751
1.61983,555.63,13.5082,67.5415,4.13095
1.4834,527.793,12.7638,63.8828,4.11086
-0.159048,544.428,12.3495,62.5595,3.87989
0.266751,546.963,12.6156,63.7062,3.9379
0.517318,570.548,13.2889,66.983,3.97263
-4.45478,546.229,10.4427,54.6601,3.35812
-2.39783,541.995,11.2534,57.9749,3.59446
-0.75838,532.533,11.7986,60.036,3.80034
-1.57508,533.358,11.4419,58.5792,3.6957
-3.57778,555.055,10.9932,57.1502,3.45609
-2.66538,567.027,11.6482,60.1316,3.5624
0.364562,555.167,12.8538,64.8626,3.9514
0.246347,572.353,13.1906,66.6204,3.93509
-2.46083,522.897,10.8297,55.8187,3.58687
-3.76031,570.533,11.2172,58.3969,3.43537
-2.87469,509.089,10.371,53.624,3.5376
-4.94192,584.342,10.9531,57.551,3.3054
1.22566,528.686,12.6582,63.4732,4.07329
-1.75408,502.68,10.7076,54.8938,3.67333
1.99355,540.914,13.3419,66.5295,4.18674
-0.438663,526.952,11.8226,60.0151,3.84247
-2.59922,557.333,11.4793,59.2299,3.57029
-0.464372,537.204,12.0405,61.1327,3.83906
-4.0337,569.174,11.068,57.7425,3.40466
-2.70887,593.765,12.1763,62.8788,3.55722
1.85524,577.31,14.1637,70.6983,4.16596
-0.944676,583.387,12.8308,65.3792,3.77609
-1.33084,576.118,12.4792,63.7725,3.72655
-0.379817,561.256,12.6214,64.0419,3.8503
-1.31091,501.631,10.8743,55.5626,3.72908
-4.1621,516.208,9.98615,52.1508,3.39038
-1.96261,535.167,11.3056,58.0515,3.64751
-2.01648,532.856,11.2328,57.7009,3.64088
0.830388,523.811,12.3501,62.108,4.01666
-3.13252,521.642,10.5176,54.4901,3.50739
1.8032,516.857,12.655,63.1917,4.15819
0.902487,586.231,13.8607,69.6677,4.0269
-4.73275,568.662,10.75,56.391,3.3279
-1.25022,582.879,12.6659,64.6875,3.73682
-3.68829,501.915,9.89672,51.4938,3.44352
0.673042,516.695,12.1079,60.9602,3.99444
-3.22943,597.521,12.0009,62.221,3.49614
-0.889801,562.912,12.4072,63.1952,3.78321
-4.28448,516.181,9.93643,51.9407,3.37684
-0.000216941,558.847,12.7557,64.5413,3.90138
-4.52997,508.844,9.69847,50.7942,3.34991
-2.5646,557.343,11.4954,59.297,3.57443
-1.67624,572.597,12.2345,62.6852,3.68303
1.25682,550.866,13.2052,66.2011,4.07781
1.84085,523.686,12.8409,64.1024,4.16381
-1.0736,533.071,11.6647,59.4948,3.75945
1.89304,566.5,13.9188,69.4569,4.17163
-4.98114,568.582,10.6407,55.927,3.30121
-1.6483,554.978,11.8712,60.8107,3.68653
1.64605,589.337,14.3422,71.698,4.13483
-1.98278,508.955,10.7433,55.1725,3.64503
-2.88122,501.049,10.2045,52.7659,3.53683
-4.8945,517.273,9.71461,51.0246,3.31048
-2.90598,587.942,11.9624,61.8672,3.53391
-1.31784,570.059,12.3543,63.128,3.7282
-3.40036,510.767,10.1884,52.8935,3.4764
-1.40437,523.288,11.302,57.7883,3.71722
-0.799737,540.535,11.9564,60.8578,3.79493
-1.8334,512.05,10.8729,55.7748,3.66348
-2.03544,589.069,12.4084,63.7491,3.63855
-3.67063,516.566,10.1928,53.0273,3.44553
-0.298789,562.065,12.6799,64.2998,3.86112
-0.428396,587.551,13.1876,66.9387,3.84384
1.39649,570.642,13.7536,68.8803,4.09813
-2.11726,514.09,10.7938,55.4887,3.62853
1.4533,584.475,14.118,70.6763,4.10644
-2.40024,546.984,11.3559,58.5039,3.59417
-2.89577,514.382,10.47,54.1446,3.53512
-0.519579,576.526,12.8938,65.4922,3.83174
0.123043,577.068,13.2353,66.9069,3.91818
-1.179,511.151,11.1386,56.8565,3.74592
-1.53561,554.59,11.916,60.9882,3.70066
-1.48341,528.227,11.373,58.1863,3.70724
-4.71471,571.413,10.8099,56.6971,3.32984
-2.24613,532.91,11.1318,57.2821,3.61282
-1.56335,530.917,11.3948,58.333,3.69718
1.26567,527.385,12.6466,63.397,4.07909
-3.98745,574.521,11.1928,58.3727,3.40983
-4.35399,504.485,9.68405,50.6489,3.36918
-3.96133,597.205,11.6469,60.729,3.41275
0.203791,589.962,13.5739,68.5774,3.92924
-0.280595,521.8,11.7799,59.7281,3.86356
-0.956218,588.513,12.9376,65.9293,3.7746
-1.32959,516.562,11.1897,57.1823,3.72671
-0.15341,566.439,12.8516,65.1004,3.88065
-3.54771,530.961,10.5287,54.7227,3.45952
0.42325,577.159,13.3936,67.5575,3.95954
-4.20627,520.279,10.047,52.4866,3.38548
1.75459,555.382,13.5728,67.7981,4.15094
-0.365686,561.326,12.63,64.0788,3.85219
-0.11291,551.24,12.5267,63.4353,3.88611
-0.911881,544.274,11.986,61.0598,3.78034
0.57022,535.724,12.5036,62.9999,3.98002
1.25976,501.275,12.0178,60.2471,4.07823
-2.85953,584.808,11.9207,61.6298,3.53939
0.403471,516.014,11.9655,60.3625,3.95679
-0.931593,532.754,11.7232,59.7298,3.77779
-2.30478,515.893,10.7512,55.3484,3.60571
-1.62114,556.218,11.9105,60.9998,3.68993
1.94335,506.134,12.4598,62.1538,4.17918
-2.19985,542.268,11.3481,58.3748,3.61845
-0.74791,595.78,13.2053,67.1886,3.8017
-0.879196,547.415,12.0707,61.4762,3.78459
-4.71523,558.626,10.5678,55.4274,3.32979
-1.9003,529.925,11.2226,57.598,3.6552
-4.50385,555.496,10.5989,55.4985,3.35276
0.501067,521.469,12.1381,61.1895,3.97036
-2.41956,550.142,11.4127,58.8052,3.59184
-4.34438,580.378,11.1452,58.2866,3.37024
-3.38203,507.425,10.1292,52.5786,3.47851
1.48721,535.83,12.96,64.8633,4.11142
-2.88383,590.971,12.0346,62.2304,3.53652
-2.79283,545.789,11.155,57.6418,3.54727
-0.107921,520.656,11.834,59.9252,3.88679
-0.404061,552.259,12.4073,62.9667,3.84707
1.88864,555.993,13.6583,68.1593,4.17097
-4.12762,585.207,11.3367,59.1879,3.3942
-1.60739,559.841,11.9947,61.4242,3.69165
0.736613,588.269,13.8193,69.5443,4.0034
0.705882,544.438,12.7744,64.3002,3.99906
0.889368,597.65,14.1235,70.9953,4.02504
0.892131,514.429,12.1581,61.1147,4.02543
-3.17425,510.09,10.2675,53.2115,3.50254
0.114455,521.085,11.9473,60.3996,3.917
0.351626,561.042,12.9833,65.5221,3.94961
1.73878,573.209,13.9999,69.9396,4.14859
-0.340085,518.827,11.6855,59.2755,3.8556
-2.83899,594.012,12.1183,62.6413,3.54181
-3.96708,538.306,10.4958,54.7293,3.41211
-0.659784,596.392,13.2648,67.4469,3.81326
-4.37288,533.272,10.2288,53.5061,3.3671
0.92991,559.015,13.2313,66.4909,4.03081
-4.31153,578.126,11.1167,58.1226,3.37385
1.21765,592.175,14.1738,71.0776,4.07213
-3.51961,518.013,10.2836,53.4369,3.46273
1.97275,565.543,13.9382,69.5135,4.18361
0.684542,500.792,11.7405,59.1054,3.99606
-0.0947957,519.873,11.8222,59.86,3.88856
-3.59206,581.502,11.5104,59.8455,3.45446
-2.8647,512.869,10.4521,54.0395,3.53878
1.17375,509.079,12.1642,61.0193,4.06579
1.07585,555.866,13.2317,66.4218,4.05169
0.371532,570.805,13.2195,66.7043,3.95237
-0.210548,513.826,11.6318,58.9465,3.87296
-4.93432,518.031,9.71314,51.0329,3.30621
-2.39765,574.662,11.9317,61.4694,3.59448
-1.22895,560.316,12.1859,62.2258,3.73953
1.9804,576.852,14.2211,70.9205,4.18476
0.0435669,518.721,11.8602,59.9905,3.90733
-2.7463,542.82,11.115,57.4144,3.55278
-0.258968,522.284,11.8009,59.8246,3.86646
-4.20116,544.243,10.5119,54.9132,3.38605
0.5949,550.346,12.8573,64.7701,3.98347
-4.85508,593.748,11.1687,58.6437,3.31471
-3.6783,538.579,10.6239,55.2732,3.44466
-1.37839,538.33,11.6388,59.4989,3.72052
0.374424,544.307,12.6072,63.6136,3.95277
0.993493,515.957,12.2424,61.4928,4.03989
-0.152975,552.035,12.525,63.4459,3.88071
-2.27389,580.69,12.1165,62.3622,3.60945
-3.58422,589.538,11.6732,60.688,3.45536
0.931009,590.138,13.9686,70.1952,4.03097
-1.82609,592.338,12.5814,64.5353,3.66438
1.74308,559.313,13.6627,68.2533,4.14923
-3.72364,595.913,11.7335,61.0674,3.43952
-4.82191,541.207,10.1941,53.5123,3.31828
-1.58348,565.324,12.1236,62.0732,3.69465
0.941406,518.503,12.2779,61.6946,4.03245
-4.58203,589.045,11.2035,58.7004,3.34424
0.107504,518.386,11.8822,60.0735,3.91605
1.66585,599.152,14.5922,72.9374,4.13776
-0.764081,511.953,11.3401,57.7054,3.79959
1.4764,546.5,13.2126,66.1324,4.10983
-1.25976,589.988,12.8156,65.4564,3.7356
-1.56179,594.335,12.7567,65.3041,3.69737
-3.13631,576.357,11.6191,60.1982,3.50695
0.94947,588.491,13.9396,70.0401,4.0336
-0.585681,576.547,12.8608,65.3568,3.82301
0.0862647,530.105,12.1407,61.3901,3.91315
0.850708,563.186,13.289,66.8196,4.01954
0.808154,598.249,14.093,70.8843,4.01351
-2.56302,539.239,11.1227,57.3738,3.57462
-3.66003,579.604,11.4416,59.5188,3.44673
-2.65593,589.334,12.111,62.5163,3.56352
-2.63856,562.443,11.5664,59.6971,3.56559
-3.49787,540.825,10.7458,55.8295,3.46522
-2.21341,595.744,12.4605,64.1035,3.6168
-2.44472,596.548,12.363,63.7138,3.58881
1.58434,588.221,14.2809,71.4234,4.12571
-4.09643,520.542,10.0967,52.7011,3.39767
-0.544319,543.501,12.1434,61.692,3.82847
1.04535,592.514,14.0873,70.7327,4.04731
-1.53105,500.066,10.7464,55.0002,3.70124
-3.79021,505.17,9.92015,51.6565,3.43199
-2.09461,582.779,12.2471,62.9485,3.6313
1.38442,569.232,13.7132,68.684,4.09637
-2.30974,525.797,10.9555,56.402,3.60511
-1.22835,533.792,11.6093,59.2813,3.73961
-2.63699,567.55,11.6722,60.2422,3.56578
-0.0266569,572.45,13.0527,66.0568,3.89779
0.923501,594.05,14.0571,70.6437,4.0299
1.55344,548.481,13.3001,66.5333,4.12115
0.931959,522.955,12.3788,62.2058,4.0311
0.903953,527.55,12.474,62.6969,4.02711
0.115838,502.087,11.5123,58.2001,3.91719
1.95383,550.358,13.554,67.6068,4.18076
-3.91985,597.695,11.676,60.8609,3.4174
-3.20136,550.924,11.0775,57.4209,3.49939
0.877652,557.986,13.1801,66.259,4.02337
-0.991237,572.327,12.5644,64.0444,3.77007
1.49299,565.336,13.6768,68.4475,4.11226
1.2308,585.075,14.011,70.2545,4.07404
-1.41361,599.864,12.9511,66.2253,3.71606
1.56287,562.52,13.6456,68.2566,4.12254
-3.85158,520.579,10.1975,53.1262,3.42507
0.596299,508.204,11.8734,59.813,3.98367
-4.50663,541.429,10.3293,54.0881,3.35246
-2.19014,537.909,11.2613,57.9237,3.61964
-2.38608,524.925,10.9041,56.1702,3.59588
-1.26854,573.415,12.4513,63.5998,3.73448
-3.61012,526.687,10.4178,54.1725,3.45241
1.07619,563.072,13.4034,67.2835,4.05174
-1.57836,509.558,10.9299,55.9593,3.69529
1.18221,519.768,12.4236,62.317,4.06701
-2.08523,506.461,10.6472,54.7216,3.63245
-3.94164,590.883,11.5328,60.1246,3.41496
-1.89214,536.879,11.3736,58.3691,3.65621
1.77236,591.722,14.4708,72.2747,4.15359
1.33069,597.774,14.3708,72.0058,4.08854
-2.02425,503.315,10.6067,54.4884,3.63993
-4.43981,570.688,10.917,57.1355,3.35976
1.01368,522.44,12.406,62.3052,4.04278
-1.31919,592.865,12.8479,65.6507,3.72803
-0.100956,526.258,11.9646,60.5834,3.88773
-2.07924,520.368,10.9422,56.235,3.63318
-4.6872,598.638,11.3375,59.4519,3.33282
-3.81952,531.066,10.4164,54.2528,3.42869
1.02407,516.812,12.2773,61.6542,4.04426
1.65966,542.345,13.2056,66.0093,4.13684
-0.485225,525.028,11.7579,59.7074,3.83629
-1.5788,534.905,11.4734,58.7421,3.69524
-1.79419,564.339,12.0018,61.5477,3.66834
0.506593,530.175,12.3434,62.2219,3.97113
-3.92001,540.472,10.5581,55.0338,3.41738
-1.24322,519.838,11.2992,57.7041,3.73771
-0.231343,588.109,13.3026,67.4237,3.87016
1.94014,575.254,14.1596,70.6347,4.1787
1.23737,533.152,12.7709,64.033,4.07499
-1.74517,523.403,11.1529,57.1731,3.67444
-0.966148,576.924,12.6779,64.6106,3.77331
-1.38845,501.687,10.8422,55.4311,3.71924
-4.23192,557.601,10.7566,56.2047,3.38264
0.076086,509.131,11.6557,58.9422,3.91176
-4.39701,572.385,10.9684,57.3853,3.36445
0.153341,595.381,13.6715,69.0966,3.92232
-0.88047,513.465,11.3216,57.6613,3.78442
-3.2487,534.096,10.7187,55.5817,3.4939
-0.340988,518.361,11.6746,59.2205,3.85548
-2.03709,567.564,11.9546,61.4186,3.63835
-1.62498,545.625,11.6819,59.8307,3.68945
-2.94775,569.068,11.559,59.8004,3.529
-2.84272,522.053,10.6487,55.0463,3.54137
0.856919,557.555,13.1593,66.1644,4.02043
-1.95959,559.111,11.8129,60.6547,3.64788
-2.03429,524.484,11.0485,56.7618,3.63869
-0.574612,587.329,13.107,66.6025,3.82447
0.331809,544.735,12.5961,63.5777,3.94687
-0.182676,554.461,12.5654,63.6646,3.87671
-4.74935,577.716,10.9138,57.2577,3.3261
-3.76569,557.858,10.9656,57.0896,3.43476
-0.6005,514.386,11.4675,58.2828,3.82106
1.47341,522.844,12.6392,63.2638,4.10939
-4.63681,586.052,11.1219,58.2978,3.33828
-2.48054,562.545,11.6416,60.0129,3.5845
-4.40429,555.962,10.6505,55.7257,3.36366
-4.71671,502.759,9.51033,49.8819,3.32963
-4.67267,563.581,10.6799,55.9969,3.3344
-0.847283,510.142,11.263,57.3488,3.78874
-3.32828,545.781,10.9184,56.6516,3.48471
1.24603,532.701,12.7644,63.9963,4.07624
-2.06961,567.835,11.9449,61.3836,3.63436
-0.111937,590.569,13.4209,67.9632,3.88624
1.7108,553.238,13.4975,67.4434,4.14443
-0.515362,571.924,12.793,64.9782,3.8323
-0.860197,503.469,11.11,56.5753,3.78706
-2.78996,510.105,10.4269,53.8782,3.54761
-3.50089,571.222,11.3484,58.9616,3.46487
-4.43395,560.864,10.7316,56.1627,3.3604
0.307047,549.508,12.6942,64.0844,3.94345
1.03782,568.413,13.5104,67.8395,4.04623
-3.88113,513.01,10.0373,52.3035,3.42175
-4.71436,550.951,10.4229,54.6675,3.32988
-0.99975,531.539,11.6651,59.464,3.76897
-4.04172,545.322,10.6007,55.3083,3.40377
0.866125,589.253,13.9125,69.9464,4.02173
-1.76372,592.918,12.6249,64.7279,3.67213
-4.12228,566.633,10.9793,57.3193,3.3948
-4.69915,519.452,9.83309,51.5676,3.33153
-3.01058,550.652,11.1569,57.7478,3.52163
1.08904,521.271,12.4146,62.3138,4.05359
0.0571103,565.002,12.9252,65.371,3.90918
-0.582819,549.257,12.2535,62.2689,3.82339
0.369337,537.015,12.4359,62.7513,3.95206
-0.856333,598.535,13.2098,67.2662,3.78756
-3.92417,596.444,11.6495,60.7249,3.41692
-4.42487,590.477,11.3023,59.1455,3.3614
-2.94381,548.951,11.1522,57.6937,3.52947
-1.71747,574.003,12.2446,62.756,3.67789
0.452514,579.657,13.467,67.9128,3.9636
1.77478,516.474,12.6318,63.0884,4.15395
-4.5973,558.655,10.6189,55.6442,3.34258
-4.20778,534.49,10.3208,53.9176,3.38531
-0.605943,582.906,12.9923,66.035,3.82034
-1.0738,594.476,13.0082,66.3477,3.75942
-1.71184,552.2,11.7821,60.3832,3.67859
-3.86221,594.295,11.6366,60.6281,3.42388
-4.67203,557.735,10.5694,55.4172,3.33447
0.141583,554.529,12.7276,64.3316,3.92071
-4.27651,545.716,10.5084,54.9269,3.37772
0.899834,568.017,13.4287,67.4975,4.02653
-2.71683,577.14,11.8316,61.1025,3.55628
-4.86893,502.286,9.44294,49.5877,3.31323
-2.84162,587.528,11.9847,61.9523,3.5415
-4.69429,536.331,10.1546,53.2518,3.33205
1.11836,568.941,13.5653,68.0753,4.0578
-0.104068,576.047,13.0949,66.3086,3.88731
-4.36391,505.102,9.69201,50.6945,3.36809
0.765529,565.047,13.2888,66.8601,4.00748
1.5486,503.477,12.2065,61.0649,4.12044
-1.81635,532.092,11.3061,57.9896,3.66559
-3.07443,544.88,11.0118,57.0246,3.51417
-2.22067,576.873,12.0623,62.0585,3.61592
-1.65521,589.154,12.5988,64.5413,3.68566
-4.38827,532.254,10.203,53.3772,3.36541
-0.0264232,570.811,13.0154,65.8682,3.89782
-1.85363,591.189,12.5433,64.3532,3.66097
-0.359739,536.66,12.0778,61.2745,3.85298
-4.82724,586.78,11.0501,58.0082,3.31771
-4.77052,578.705,10.9231,57.3161,3.32382
-2.18373,500.936,10.4899,53.9534,3.62042
-0.970495,500.079,10.9873,55.9968,3.77275
-0.797181,542.698,12.0054,61.1063,3.79527
-3.97508,520.85,10.1522,52.9409,3.41121
-0.975543,537.243,11.8015,60.1486,3.7721
0.735964,501.08,11.7708,59.2357,4.0033
-3.84679,517.985,10.1487,52.8696,3.42561
-1.40301,589.632,12.7355,65.1177,3.7174
1.12035,526.929,12.5646,63.0524,4.05809
1.14506,571.025,13.6291,68.3823,4.06165
1.56975,563.728,13.6785,68.418,4.12356
-0.209499,567.396,12.8451,65.0942,3.8731
1.34168,544.569,13.0973,65.6196,4.09014
-3.92764,585.323,11.4307,59.5859,3.41653
-2.84865,502.276,10.2428,52.9507,3.54067
-1.63791,527.082,11.2791,57.7733,3.68783
0.585683,532.615,12.4386,62.665,3.98218
-1.98673,556.175,11.7382,60.2836,3.64454
-1.54623,501.848,10.7782,55.1694,3.69933
-2.90035,501.215,10.2001,52.7508,3.53458
0.880034,591.81,13.9804,70.2808,4.02371
-3.41101,591.388,11.7915,61.2213,3.47518
0.29821,513.316,11.854,59.8469,3.94223
0.415144,596.886,13.8471,69.8486,3.95841
-3.00589,505.603,10.2461,53.0314,3.52218
-0.862351,577.335,12.7389,64.8712,3.78678
-0.496416,540.273,12.094,61.4192,3.83481
0.42242,541.705,12.5705,63.4059,3.95942
-1.14329,535.101,11.6769,59.5885,3.75049
-2.34687,590.106,12.2772,63.2247,3.60061
0.154695,552.911,12.697,64.1706,3.92251
-3.32434,516.317,10.3306,53.6001,3.48516
-4.1012,517.925,10.044,52.4281,3.39714
1.73627,592.857,14.4783,72.3312,4.14821
-3.67801,508.63,10.0333,52.2001,3.44469
-3.00947,582.005,11.7926,61.0379,3.52176
1.66319,524.636,12.7761,63.8609,4.13736
-3.23172,561.086,11.2681,58.4226,3.49587
-0.668634,570.263,12.6792,64.4738,3.8121
-4.33514,570.776,10.9649,57.3396,3.37125
-1.93935,507.117,10.7229,55.0499,3.65038
-0.259854,520.321,11.7561,59.5981,3.86634
-1.62016,513.326,10.9925,56.2976,3.69005
1.49211,567.249,13.7226,68.6773,4.11214
-4.2186,553.535,10.6839,55.819,3.38412
-2.80968,501.77,10.2485,52.9641,3.54528
-4.37562,560.431,10.7486,56.2261,3.3668
-3.81018,568.206,11.1491,58.0647,3.42974
-0.00546043,510.912,11.6592,58.9954,3.90067
-0.331041,534.33,12.0389,61.0643,3.85681
-2.87567,533.98,10.8776,56.244,3.53748
-2.1106,589.918,12.3892,63.6869,3.62934
0.508289,533.675,12.4257,62.6361,3.97137
-3.48216,556.236,11.059,57.4497,3.46702
-3.69964,593.039,11.6881,60.8202,3.44224
-0.403472,583.558,13.1108,66.5366,3.84715
-3.30681,561.166,11.2358,58.2891,3.48718
1.47996,565.639,13.6772,68.4561,4.11035
1.12167,548.22,13.0729,65.6028,4.05828
-1.52702,562.716,12.0947,61.8988,3.70174
1.67422,506.141,12.331,61.6311,4.139
-4.55275,508.352,9.68018,50.7075,3.34743
-1.32725,531.23,11.5085,58.8104,3.72701
-2.37173,548.705,11.4046,58.742,3.59761
-0.415051,501.608,11.2645,57.1716,3.84561
-0.57382,541.808,12.0916,61.4421,3.82458
0.229129,576.907,13.2867,67.1138,3.93272
-4.5366,581.419,11.0788,58.0264,3.34919
-1.22628,554.123,12.0525,61.5433,3.73987
-1.71296,541.077,11.5443,59.1648,3.67845
-3.60954,527.865,10.4414,54.2947,3.45247
-0.668369,512.59,11.397,57.9538,3.81213
-2.62105,546.652,11.2495,58.0538,3.56768
0.399292,533.486,12.3686,62.3981,3.95621
-4.62376,528.326,10.0316,52.5778,3.3397
-4.67222,571.762,10.8351,56.8105,3.33444
0.644319,552.948,12.943,65.1782,3.9904
-4.72876,599.753,11.3396,59.4818,3.32833
-4.78979,515.939,9.73078,51.0674,3.32174
-4.53844,519.012,9.88889,51.795,3.34899
-4.30781,557.116,10.7143,56.0171,3.37426
-3.60599,535.452,10.593,55.0814,3.45288
1.88654,569.397,13.9865,69.7979,4.17065
-4.82099,565.842,10.6585,55.9497,3.31838
-4.96795,573.162,10.7322,56.4019,3.30262
-3.41176,582.023,11.6044,60.2503,3.47509
-1.73498,551.417,11.7546,60.2528,3.67571
-0.806102,573.586,12.6843,64.5658,3.7941
-3.5144,591.779,11.7505,61.0568,3.46333
1.8928,562.815,13.8281,69.0046,4.17159
0.776211,542.241,12.7577,64.1832,4.00899
-3.78157,556.953,10.9408,56.9676,3.43297
-4.25562,599.601,11.5557,60.3915,3.38002
-3.35292,599.103,11.9732,62.1367,3.48186
-1.3113,550.443,11.9323,60.9685,3.72903
1.03466,535.874,12.7354,63.9496,4.04578
-1.11101,588.274,12.8536,65.5775,3.75464
-1.83203,533.553,11.3301,58.1196,3.66365
-1.81197,543.439,11.5492,59.2346,3.66613
-0.405138,589.958,13.2537,67.2627,3.84693
1.21574,563.053,13.4758,67.5781,4.07186
1.24257,541.653,12.9771,65.0647,4.07574
-0.409228,566.178,12.7174,64.5431,3.84639
1.19191,529.63,12.6642,63.519,4.06841
1.44217,546.637,13.1984,66.0777,4.10481
-2.34124,578.642,12.0414,62.0077,3.60129
1.1998,548.491,13.1192,65.7973,4.06955
-3.405,547.909,10.9272,56.7313,3.47587
-3.14217,534.931,10.7814,55.8608,3.50627
-2.0794,558.635,11.7468,60.3702,3.63316
0.873658,567.145,13.3944,67.3381,4.0228
-4.17272,541.417,10.4693,54.6787,3.3892
1.09828,523.65,12.4757,62.6165,4.05491
0.138611,501.454,11.5081,58.1687,3.92031
0.498628,541,12.5915,63.4764,3.97002
-1.56675,505.418,10.8461,55.5253,3.69675
-4.23454,579.782,11.1833,58.4354,3.38235
-4.08582,580.57,11.2658,58.7988,3.39885
-4.53593,514.57,9.80525,51.3559,3.34926
